,20170103,20170104,20170105,20170106,20170109,20170110,20170111,20170112,20170113,20170116,20170117,20170118,20170119,20170120,20170123,20170124,20170125,20170126,20170203,20170206,20170207,20170208,20170209,20170210,20170213,20170214,20170215,20170216,20170217,20170220,20170221,20170222,20170223,20170224,20170227,20170228,20170301,20170302,20170303,20170306,20170307,20170308,20170309,20170310,20170313,20170314,20170315,20170316,20170317,20170320,20170321,20170322,20170323,20170324,20170327,20170328,20170329,20170330,20170331,20170405,20170406,20170407,20170410,20170411,20170412,20170413,20170414,20170417,20170418,20170419,20170420,20170421,20170424,20170425,20170426,20170427,20170428,20170502,20170503,20170504,20170505,20170508,20170509,20170510,20170511,20170512,20170515,20170516,20170517,20170518,20170519,20170522,20170523,20170524,20170525,20170526,20170531,20170601,20170602,20170605,20170606,20170607,20170608,20170609,20170612,20170613,20170614,20170615,20170616,20170619,20170620,20170621,20170622,20170623,20170626,20170627,20170628,20170629,20170630,20170703,20170704,20170705,20170706,20170707,20170710,20170711,20170712,20170713,20170714,20170717,20170718,20170719,20170720,20170721,20170724,20170725,20170726,20170727,20170728,20170731,20170801,20170802,20170803,20170804,20170807,20170808,20170809,20170810,20170811,20170814,20170815,20170816,20170817,20170818,20170821,20170822,20170823,20170824,20170825,20170828,20170829,20170830,20170831,20170901,20170904,20170905,20170906,20170907,20170908,20170911,20170912,20170913,20170914,20170915,20170918,20170919,20170920,20170921,20170922,20170925,20170926,20170927,20170928,20170929,20171009,20171010,20171011,20171012,20171013,20171016,20171017,20171018,20171019,20171020,20171023,20171024,20171025,20171026,20171027,20171030,20171031,20171101,20171102,20171103,20171106,20171107,20171108,20171109,20171110,20171113,20171114,20171115,20171116,20171117,20171120,20171121,20171122,20171123,20171124,20171127,20171128,20171129,20171130,20171201,20171204,20171205,20171206,20171207,20171208,20171211,20171212,20171213,20171214,20171215,20171218,20171219,20171220,20171221,20171222,20171225,20171226,20171227,20171228,20171229,20180102,20180103,20180104,20180105,20180108,20180109,20180110,20180111,20180112,20180115,20180116,20180117,20180118,20180119,20180122,20180123,20180124,20180125,20180126,20180129,20180130,20180131,20180201,20180202,20180205,20180206,20180207,20180208,20180209,20180212,20180213,20180214,20180222,20180223,20180226,20180227,20180228,20180301,20180302,20180305,20180306,20180307,20180308,20180309,20180312,20180313,20180314,20180315,20180316,20180319,20180320,20180321,20180322,20180323,20180326,20180327,20180328,20180329,20180330,20180402,20180403,20180404,20180409,20180410,20180411,20180412,20180413,20180416,20180417,20180418,20180419,20180420,20180423,20180424,20180425,20180426,20180427,20180502,20180503,20180504,20180507,20180508,20180509,20180510,20180511,20180514,20180515,20180516,20180517,20180518,20180521,20180522,20180523,20180524,20180525,20180528,20180529,20180530,20180531,20180601,20180604,20180605,20180606,20180607,20180608,20180611,20180612,20180613,20180614,20180615,20180619,20180620,20180621,20180622,20180625,20180626,20180627,20180628,20180629,20180702,20180703,20180704,20180705,20180706,20180709,20180710,20180711,20180712,20180713,20180716,20180717,20180718,20180719,20180720,20180723,20180724,20180725,20180726,20180727,20180730,20180731,20180801,20180802,20180803,20180806,20180807,20180808,20180809,20180810,20180813,20180814,20180815,20180816,20180817,20180820,20180821,20180822,20180823,20180824,20180827,20180828,20180829,20180830,20180831,20180903,20180904,20180905,20180906,20180907,20180910,20180911,20180912,20180913,20180914,20180917,20180918,20180919,20180920,20180921,20180925,20180926,20180927,20180928,20181008,20181009,20181010,20181011,20181012,20181015,20181016,20181017,20181018,20181019,20181022,20181023,20181024,20181025,20181026,20181029,20181030,20181031,20181101,20181102,20181105,20181106,20181107,20181108,20181109,20181112,20181113,20181114,20181115,20181116,20181119,20181120,20181121,20181122,20181123,20181126,20181127,20181128,20181129,20181130,20181203,20181204,20181205,20181206,20181207,20181210,20181211,20181212,20181213,20181214,20181217,20181218,20181219,20181220,20181221,20181224,20181225,20181226,20181227,20181228,20190102,20190103,20190104,20190107,20190108,20190109,20190110,20190111,20190114,20190115,20190116,20190117,20190118,20190121,20190122,20190123,20190124,20190125,20190128,20190129,20190130,20190131,20190201,20190211,20190212,20190213,20190214,20190215,20190218,20190219,20190220,20190221,20190222,20190225,20190226,20190227,20190228,20190301,20190304,20190305,20190306,20190307,20190308,20190311,20190312,20190313,20190314,20190315,20190318,20190319,20190320,20190321,20190322,20190325,20190326,20190327,20190328,20190329,20190401,20190402,20190403,20190404,20190408,20190409,20190410,20190411,20190412,20190415,20190416,20190417,20190418,20190419,20190422,20190423,20190424,20190425,20190426,20190429,20190430,20190506,20190507,20190508,20190509,20190510,20190513,20190514,20190515,20190516,20190517,20190520,20190521,20190522,20190523,20190524,20190527,20190528,20190529,20190530,20190531,20190603,20190604,20190605,20190606,20190610,20190611,20190612,20190613,20190614,20190617,20190618,20190619,20190620,20190621,20190624,20190625,20190626,20190627,20190628,20190701,20190702,20190703,20190704,20190705,20190708,20190709,20190710,20190711,20190712,20190715,20190716,20190717,20190718,20190719,20190722,20190723,20190724,20190725,20190726,20190729,20190730,20190731,20190801,20190802,20190805,20190806,20190807,20190808,20190809,20190812,20190813,20190814,20190815,20190816,20190819,20190820,20190821,20190822,20190823,20190826,20190827,20190828,20190829,20190830,20190902,20190903,20190904,20190905,20190906,20190909,20190910,20190911,20190912,20190916,20190917,20190918,20190919,20190920,20190923,20190924,20190925,20190926,20190927,20190930,20191008,20191009,20191010,20191011,20191014,20191015,20191016,20191017,20191018,20191021,20191022,20191023,20191024,20191025,20191028,20191029,20191030,20191031,20191101,20191104,20191105,20191106,20191107,20191108,20191111,20191112,20191113,20191114,20191115,20191118,20191119,20191120,20191121,20191122,20191125,20191126,20191127,20191128,20191129,20191202,20191203,20191204,20191205,20191206,20191209,20191210,20191211,20191212,20191213,20191216,20191217,20191218,20191219,20191220,20191223,20191224,20191225,20191226,20191227,20191230,20191231,20200102,20200103,20200106,20200107,20200108,20200109,20200110,20200113,20200114,20200115,20200116,20200117,20200120,20200121,20200122,20200123,20200203,20200204,20200205,20200206,20200207,20200210,20200211,20200212,20200213,20200214,20200217,20200218,20200219,20200220,20200221,20200224,20200225,20200226,20200227,20200228,20200302,20200303,20200304,20200305,20200306,20200309,20200310,20200311,20200312,20200313,20200316,20200317,20200318,20200319,20200320,20200323,20200324,20200325,20200326,20200327,20200330,20200331,20200401,20200402,20200403,20200407,20200408,20200409,20200410,20200413,20200414,20200415,20200416,20200417,20200420,20200421,20200422,20200423,20200424,20200427,20200428,20200429,20200430,20200506,20200507,20200508,20200511,20200512,20200513,20200514,20200515,20200518,20200519,20200520,20200521,20200522,20200525,20200526,20200527,20200528,20200529,20200601,20200602,20200603,20200604,20200605,20200608
CI005101.WI,189.84,190.965,192.8242,195.1081,195.038,194.5155,190.7764,190.4734,190.1942,188.4936,189.453,190.5319,188.4314,188.5426,190.4696,193.2413,192.9499,192.9889,191.4595,191.846,191.221,190.5611,191.2439,193.955,194.0077,193.4687,192.9572,192.9939,190.2415,190.9946,191.4296,192.5441,190.3408,191.4653,188.749,189.2827,189.5707,188.0277,185.702,186.5689,187.2312,188.1719,185.3436,186.0985,187.1561,186.6607,187.4921,189.7618,186.6727,187.2197,187.0952,185.4271,184.8025,185.4225,184.0202,183.7685,182.5561,181.8723,181.9454,184.7278,184.5942,186.5099,184.8362,184.8763,185.4858,185.4929,184.0467,181.832,180.3493,178.0781,175.3895,177.3396,174.6633,172.8978,170.7762,171.5587,172.2381,170.4297,169.6653,168.7997,167.0543,165.0996,166.8158,164.9848,165.8424,166.3296,167.5043,168.2096,167.7603,168.7587,170.7963,169.8287,167.1327,167.0523,168.623,168.0003,167.8063,166.7168,166.2675,166.5156,166.8209,168.3951,167.7489,167.713,165.3987,166.4394,166.7768,168.0492,167.521,168.0291,168.539,168.3063,167.0952,167.603,170.4692,169.8137,169.559,169.7299,169.633,170.5091,171.4981,171.8175,171.6101,171.2312,170.8134,169.3864,168.5165,170.4495,171.2682,169.2717,168.5567,170.2955,170.4813,169.7325,170.1778,169.3403,170.2384,170.6115,170.538,172.3628,173.5777,172.2915,171.6934,172.7195,173.0925,172.6976,173.4253,173.4338,169.7781,171.2476,171.6834,170.3382,170.7924,171.4532,172.8406,173.2121,172.2096,171.7165,174.6945,175.9039,174.3779,174.6383,173.5952,174.4121,174.3348,174.4675,175.6685,176.0481,176.5994,176.2591,175.6352,175.9443,177.0533,177.8323,178.779,178.4628,177.6014,177.1195,176.7775,176.9057,179.2757,179.1046,177.9678,178.5503,179.4376,179.8028,180.241,179.1681,180.1504,179.1076,178.969,180.8474,180.2867,179.1816,179.9025,179.6901,179.9127,180.7948,179.7379,180.7237,182.4171,184.0838,184.0502,182.7639,183.8426,189.1744,186.9904,186.7674,183.9454,184.0383,182.5741,178.5471,178.2134,175.4621,175.0686,174.8815,177.8376,175.1082,176.8817,175.7181,175.6523,176.1786,175.367,177.0429,178.7707,177.3432,176.52,175.4057,176.1755,176.2792,174.7826,174.5081,175.5623,174.404,173.1766,174.6111,176.9708,177.9202,181.1745,178.6144,179.8859,179.2693,178.0357,178.5449,182.091,182.4843,188.0155,187.4207,187.5239,186.6202,190.4651,189.4918,188.4373,187.209,186.0848,186.4523,185.6553,188.7333,188.2107,190.9619,193.0251,191.9393,191.2812,191.8899,188.948,184.8352,181.0652,185.4064,184.817,172.109,167.9418,167.5778,159.5841,161.1906,161.8483,162.1559,164.708,166.5371,168.949,167.6551,166.2962,167.1176,165.9909,166.3058,168.2596,166.3765,167.0369,167.8429,168.2903,167.5085,167.0216,165.5327,164.5557,165.6095,166.8919,166.5136,166.9235,162.6521,161.9319,162.7183,159.4415,161.1532,160.448,160.587,158.6167,157.8398,158.1809,161.1722,163.9912,164.3707,162.3989,160.776,160.0231,162.3534,163.6925,161.0055,159.8444,162.5072,161.5224,159.3638,160.2666,159.5912,161.8106,161.5811,164.559,164.9051,165.9576,167.32,166.2211,166.6751,166.4961,164.428,165.5015,176.9675,178.3386,180.113,174.4966,174.1051,171.9789,171.6309,169.5269,163.8539,167.1986,167.1687,165.6644,166.4164,166.7347,165.2283,164.7721,161.79,162.9062,161.3775,160.6496,159.4503,151.4032,151.69,149.9785,151.3806,152.0065,153.11,156.5734,160.0371,160.5212,156.1296,157.5819,156.8101,154.4601,154.9243,159.0764,161.6894,158.2991,159.8619,158.9544,157.2272,154.0229,153.9385,153.2539,155.3507,157.045,159.1815,159.4906,160.1727,160.1963,159.9077,162.8208,159.0906,158.5895,159.015,158.5831,165.698,168.3364,168.7549,168.1527,167.4736,169.9182,168.896,165.9363,166.0746,169.5356,169.7619,166.7147,168.0803,168.8006,171.3822,169.8554,169.2277,169.1078,166.3817,166.9169,169.8084,168.5203,169.7189,169.1156,168.8545,169.6055,170.1439,175.2709,176.9926,177.3661,176.4285,182.7145,183.702,182.8258,184.8835,187.8558,188.3688,189.737,184.1978,192.3287,193.9121,182.8055,184.38,182.3186,183.2326,184.3452,170.3714,173.0535,178.1017,174.2928,170.1365,169.108,168.7361,167.8285,168.1717,169.5854,167.7998,170.5907,171.4027,172.4164,169.062,169.7737,166.5111,167.8452,167.4127,163.5163,164.9775,164.6069,165.3815,162.9631,160.6351,161.1991,157.7905,156.137,155.7166,157.1163,155.3914,156.4959,159.5681,160.2742,158.6221,156.7551,156.3141,157.2075,156.6346,157.4909,158.9525,157.8022,157.6673,155.886,151.8506,151.323,150.523,150.6708,147.3914,147.1055,146.73,146.2976,144.801,145.6549,147.6403,149.3607,149.7212,149.7421,149.9924,150.599,149.2903,149.9816,149.7423,149.5634,150.2047,151.6354,149.6939,148.5659,148.6581,148.3377,147.7472,147.8964,147.6994,148.0438,149.2824,150.3081,151.6043,154.1969,154.2129,152.7866,155.7837,156.1276,155.9349,154.8366,156.3687,162.3386,161.8227,162.391,163.3217,164.0691,164.6704,164.4103,167.4811,167.7543,160.6617,162.7309,163.7245,162.176,161.2142,162.3327,165.5605,166.3141,165.5459,165.9584,164.6567,161.4322,159.2806,159.7135,158.1542,160.8165,163.4614,163.1117,164.9946,165.4276,166.6369,165.8693,164.5073,162.8832,162.8997,162.1729,165.0989,165.6257,165.9262,167.1443,169.2504,168.3903,167.8312,162.5127,158.9932,156.5525,157.2385,152.9622,152.4402,151.2364,150.1039,152.231,151.7255,150.9045,152.6648,153.0096,150.1724,150.1715,150.7656,149.7677,148.6315,147.3075,148.3933,148.4022,147.9103,150.2448,150.318,148.6234,147.8848,148.0375,145.7209,146.5738,148.6174,147.7185,148.8528,146.8586,146.4729,144.8939,145.4831,147.3924,149.2471,148.7247,147.7407,149.0692,148.482,147.2358,148.8227,148.2388,146.8753,146.9137,146.3993,143.6747,143.1114,142.051,143.0937,142.9151,142.4604,142.0086,141.9346,140.6346,140.9774,138.8089,139.2128,140.1362,139.5545,140.9249,140.4143,140.5287,139.8705,138.4797,136.0278,134.2058,131.6899,132.5258,132.0479,131.5989,132.2891,131.1422,131.6914,131.5332,131.2119,133.2002,133.2476,132.6842,132.65,132.077,130.865,131.8922,132.0797,131.6924,131.7009,132.7415,132.6498,133.7115,134.8147,135.2236,136.8032,137.3906,136.8403,136.1613,141.0186,140.0303,137.2015,137.2414,137.596,136.9622,136.317,134.1563,132.8143,133.0862,134.1977,132.8258,132.8316,132.8302,134.9295,135.1179,133.9171,133.394,133.8808,132.6193,132.1755,132.5436,132.1118,132.6612,132.7551,133.0539,131.9148,130.7246,129.1482,129.3253,129.887,130.2081,129.0549,128.4817,127.8311,124.9002,124.1914,123.0527,123.5902,121.5141,122.0579,122.7813,122.0989,123.7536,123.9141,126.344,124.9877,125.0461,124.2947,123.8897,123.3388,123.9276,124.1821,125.1345,125.3101,125.5275,125.5034,125.6283,124.9484,126.0754,127.7794,129.4228,128.7345,128.8948,128.2529,126.0463,126.5456,126.3155,126.5683,127.4173,128.3012,128.5738,129.7361,131.7233,137.3966,135.09,137.3388,133.6113,132.0736,131.9888,131.8792,130.022,129.2731,129.3111,129.5878,128.0588,127.3169,124.5864,113.0477,112.7072,113.7035,115.0394,115.0005,115.4219,115.9598,116.354,115.491,115.5384,117.7792,117.5102,117.0267,118.5253,118.5024,116.4655,114.4434,115.4683,114.4419,111.6909,114.085,114.446,114.6148,116.4825,115.6727,113.5666,113.8114,113.3235,111.815,111.355,110.2664,109.8896,108.4034,106.9152,108.0534,105.5849,106.5424,107.3327,105.7265,104.8475,102.3388,102.5257,101.1573,104.8458,103.0924,104.2411,103.6361,103.7873,102.5574,102.2881,102.6491,101.5531,101.5579,101.568,101.4102,100.5272,99.4923,102.1159,100.2118,99.1891,96.6763,97.3791,98.8854,99.3954,98.6894,99.266,99.146,98.2856,98.2822,97.4696,97.7968,98.2738,98.6599,98.4647,98.7971,96.8468,96.4121,96.8726,96.0229,95.7864,95.0901,95.8304,96.85,97.2036,96.3962,96.1409,97.122
CI005102.WI,3452.5162,3503.2294,3580.7721,3602.2964,3626.3791,3602.2906,3532.3284,3539.197,3522.4387,3462.4181,3497.4979,3503.0896,3461.2949,3495.7652,3541.8021,3597.6673,3590.1265,3585.7714,3552.1985,3588.3161,3566.2115,3570.0752,3575.9191,3586.4985,3619.2688,3609.4593,3587.6887,3610.1223,3571.9781,3616.4119,3617.6176,3669.7549,3630.7898,3606.285,3546.0779,3569.6576,3577.9614,3552.7931,3532.4016,3551.7549,3535.4249,3535.3914,3494.6019,3473.0342,3486.6334,3490.4306,3494.2775,3543.2505,3504.6706,3529.6205,3534.035,3528.7543,3514.288,3525.6751,3506.6149,3494.767,3477.9658,3440.9874,3462.1775,3526.7145,3537.4456,3566.3115,3540.3089,3553.2279,3532.7362,3531.609,3488.3246,3468.2775,3439.054,3412.0384,3393.5509,3397.4583,3355.4654,3349.0667,3341.2383,3350.0802,3369.0163,3355.2437,3359.5422,3343.5747,3300.4726,3304.5344,3304.2357,3265.5494,3268.7958,3285.4962,3295.3241,3327.6515,3315.1506,3326.8013,3334.3087,3337.3222,3289.0451,3300.8064,3359.2476,3345.5795,3385.5556,3352.16,3342.9288,3314.3017,3309.1386,3344.5571,3348.4758,3336.2762,3316.4221,3326.8829,3308.7413,3310.9091,3304.641,3315.1292,3314.9025,3328.9521,3304.4179,3323.5233,3343.4137,3319.5879,3332.7255,3340.1122,3354.9437,3378.6926,3412.9689,3423.9753,3429.8572,3433.5843,3455.8569,3430.5299,3424.8236,3462.7555,3458.9645,3397.0728,3426.2051,3468.4287,3501.2902,3518.4359,3516.8084,3513.5342,3556.431,3547.5777,3542.5041,3586.6759,3606.0597,3568.7079,3566.2289,3579.6082,3578.2502,3580.4222,3585.6314,3566.1673,3484.0515,3513.0256,3510.1228,3489.9419,3505.6016,3513.1942,3555.4134,3535.9812,3513.4448,3490.1325,3525.7562,3552.2681,3544.9871,3565.9775,3551.8318,3561.4712,3557.0128,3554.9635,3576.5687,3536.8917,3545.2254,3555.539,3547.5314,3557.5191,3556.1581,3533.9088,3539.9089,3521.7866,3525.0874,3504.5054,3492.9684,3485.7525,3507.0155,3506.5828,3489.7668,3499.6015,3505.2912,3500.7977,3499.4495,3479.2135,3481.2917,3436.7833,3444.6296,3446.9001,3418.7577,3419.0151,3437.0393,3457.5693,3464.2182,3465.0266,3448.4066,3449.6375,3448.8305,3492.1107,3474.4756,3469.891,3489.0831,3540.391,3530.0386,3553.3632,3522.7925,3536.3359,3514.3255,3472,3489.0448,3464.7455,3494.9495,3494.2041,3538.9333,3475.6183,3478.9136,3483.126,3512.6728,3553.4435,3539.2057,3544.3048,3574.2474,3533.4847,3550.6476,3516.4357,3533.9298,3555.8056,3536.5669,3554.7594,3574.5702,3552.7039,3543.2056,3588.075,3580.6354,3580.6673,3631.4643,3595.9911,3590.0828,3605.747,3630.2841,3627.4769,3786.5928,3824.7179,3994.3568,4022.513,4050.399,4026.4202,4034.3383,4013.6577,4030.1835,4026.8459,3991.0626,3931.4982,3968.5931,3968.4062,3948.7184,3975.9416,4046.9545,4045.1147,4054.9763,4091.5059,4021.9407,3948.031,3893.6669,3983.5417,4011.7545,3846.7276,3791.5304,3691.1746,3530.3443,3564.6536,3596.9146,3597.7934,3675.5147,3700.3801,3767.835,3731.7698,3688.7273,3684.8569,3665.51,3652.325,3703.6617,3660.9,3668.7311,3673.7103,3737.9244,3727.4696,3728.0686,3713.6421,3698.9447,3727.4022,3792.5639,3807.9609,3811.9958,3722.5641,3685.5998,3686.1067,3611.5977,3682.8203,3652.2092,3637.268,3586.4051,3570.4205,3584.0285,3673.6246,3723.3096,3730.4483,3693.9178,3647.0876,3583.2252,3636.9373,3675.2148,3619.4421,3598.0851,3663.6549,3612.0238,3578.3984,3633.6602,3655.0992,3722.4214,3737.7769,3835.0454,3812.8834,3846.0952,3883.9366,3876.0562,3836.013,3869.0467,3836.502,3893.1665,4054.5394,4042.3061,4045.3887,3904.5569,3883.6057,3848.3561,3804.3256,3794.1518,3711.0324,3792.949,3754.6376,3780.6287,3782.3057,3771.1306,3758.7533,3735.9405,3681.9088,3719.8058,3719.3793,3708.2515,3683.1602,3545.8848,3539.0215,3492.164,3473.7963,3451.1408,3437.5788,3492.2392,3530.642,3583.1779,3495.8562,3497.4201,3466.7655,3431.7288,3415.9499,3519.7113,3563.4449,3504.0842,3529.5668,3543.1191,3538.9841,3494.547,3484.676,3494.2501,3544.8635,3582.9183,3671.827,3675.2078,3658.4565,3667.7777,3681.5793,3740.6648,3696.4501,3663.8029,3683.8391,3577.626,3716.7713,3661.16,3699.8238,3687.7594,3703.2545,3731.4836,3662.3886,3606.5608,3547.7939,3603.5794,3627.9973,3616.291,3640.5857,3649.6826,3731.8301,3768.0654,3748.7078,3693.486,3702.5502,3695.3438,3733.9223,3660.9343,3645.6347,3654.8717,3636.6362,3634.1871,3647.3724,3723.3786,3699.7001,3659.4734,3711.297,3770.5965,3776.5362,3820.9777,3809.5625,3866.9086,3824.2299,3862.3389,3690.1815,3726.6863,3734.4281,3535.1812,3575.8443,3527.5433,3511.5338,3491.8235,3306.2346,3368.5078,3489.8032,3404.7818,3361.8548,3357.7255,3370.3473,3336.6888,3369.0636,3392.933,3381.5141,3457.6044,3466.8617,3466.9839,3418.9203,3414.5191,3381.8836,3424.7035,3446.45,3366.0296,3378.5532,3388.6364,3412.7747,3348.331,3301.9641,3291.5442,3194.9752,3150.9196,3170.1219,3198.6091,3153.2012,3188.5811,3293.0564,3292.9186,3256.6409,3207.3747,3217.634,3218.4248,3210.7325,3221.3338,3251.3853,3223.4141,3220.5311,3174.2123,3103.2165,3100.5095,3089.2844,3123.8752,3062.071,3056.679,2955.0849,2915.2609,2899.7026,2905.1769,2949.0833,2990.1367,3012.1743,3045.4228,3035.4666,3047.1459,3020.5732,3040.9198,3053.102,3029.1348,3057.4552,3101.4917,3055.6952,3057.6746,3052.6152,3058.2021,3072.0192,3068.4891,3065.3327,3069.4088,3104.5392,3120.1571,3160.3412,3213.5679,3234.9379,3200.3628,3284.8405,3283.4649,3279.6812,3255.375,3286.2831,3418.8561,3397.3641,3400.7486,3399.9978,3417.1806,3439.9412,3461.8023,3518.303,3526.1414,3366.1331,3434.7034,3482.2095,3436.7633,3420.0876,3469.1895,3609.2019,3632.5053,3593.9037,3603.3703,3615.0142,3592.9791,3518.6296,3555.9444,3493.9165,3555.3815,3677.8458,3697.8752,3733.7996,3811.8761,3915.1974,3860.1241,3812.3608,3716.0918,3719.3545,3686.0063,3742.3661,3784.5669,3797.4441,3796.9379,3813.2991,3755.3589,3736.1797,3620.3805,3574.3948,3526.8083,3578.1364,3339.0349,3354.4723,3310.2823,3274.2213,3358.732,3306.6636,3300.287,3369.1066,3377.6257,3313.7317,3289.8531,3325.0768,3292.5701,3258.172,3239.9077,3294.4516,3304.9067,3285.7237,3311.3989,3296.7049,3234.9875,3230.2663,3235.3229,3203.2036,3243.0066,3307.3328,3289.658,3303.9126,3252.8107,3271.4807,3269.6626,3309.3053,3366.5987,3400.2034,3386.3769,3362.7108,3391.6993,3417.6237,3415.8647,3466.1321,3477.9064,3404.5554,3411.3685,3396.9536,3313.3904,3302.0951,3276.314,3288.3333,3295.005,3303.704,3324.3377,3311.2259,3275.9959,3288.5165,3228.4409,3231.5334,3245.4923,3235.8638,3240.3276,3243.7773,3266.2348,3263.5863,3252.577,3187.4471,3141.1994,3065.3929,3083.32,3111.0488,3098.9269,3132.5717,3103.8641,3117.9512,3111.1143,3097.3788,3152.9834,3138.9451,3130.3926,3126.1535,3118.4159,3076.0575,3119.829,3125.6757,3132.1941,3114.4737,3161.3567,3174.9698,3252.7224,3264.0487,3296.2365,3353.5542,3363.6783,3377.3474,3393.1201,3426.2904,3386.4702,3335.7074,3333.6192,3324.9559,3296.1543,3284.3853,3256.8147,3220.0777,3231.8053,3239.1493,3235.4465,3260.0335,3270.4614,3326.5497,3363.7701,3353.6716,3362.3128,3340.1821,3311.3699,3291.5404,3313.892,3304.4161,3288.5009,3300.034,3317.5247,3285.6321,3267.2999,3251.2008,3264.0683,3285.3736,3289.8792,3260.5727,3277.7293,3260.4278,3192.3959,3196.1934,3166.4669,3170.9831,3140.5513,3171.0348,3194.6533,3178.047,3185.2645,3193.6526,3234.501,3255.9183,3245.1571,3242.0438,3234.9203,3219.3312,3230.2769,3223.1089,3218.0228,3221.5176,3236.968,3225.726,3223.5422,3241.6456,3281.1872,3305.2121,3331.9149,3306.4391,3310.1126,3297.9413,3256.1828,3274.2839,3266.717,3290.9593,3311.8437,3363.7105,3383.7986,3417.3659,3455.9616,3509.3078,3490.1891,3454.1075,3442.2046,3433.3444,3463.963,3455.5762,3424.5048,3412.7013,3434.2399,3434.3507,3408.0038,3399.7086,3314.5147,3050.7253,3047.0118,3103.0722,3160.4482,3172.753,3196.3272,3190.5449,3206.0355,3176.9211,3169.7374,3238.1089,3235.5028,3217.0625,3258.3359,3257.7128,3249.069,3210.445,3215.2059,3210.2968,3160.8237,3257.0566,3261.0425,3270.5242,3320.6759,3378.3692,3354.8086,3330.0644,3267.129,3171.3717,3109.7795,3089.3829,3048.6688,3006.9727,2962.4438,2999.2617,2915.4468,2943.9756,2979.0907,2948.6773,2952.6138,2908.693,2938.6368,2890.2297,2985.5175,2951.3122,3005.8065,2991.49,2999.8025,2962.674,3006.6277,3030.1363,3018.4496,3018.1435,3054.7591,3079.5534,3048.9636,3059.328,3089.8014,3046.8795,3038.8921,2973.4816,2977.877,3008.8725,3020.2041,2994.1695,3011.989,3010.0425,2989.8166,2989.6731,2962.4408,2950.3198,2959.8718,2983.8056,2960.4242,2962.0748,2898.9163,2881.7279,2897.5394,2907.6231,2909.1954,2912.5001,2952.0505,2985.8478,3007.3532,2989.2979,3009.5805,3058.0083
